49.99705	3.485298e+10
50.99978	5.896831e+10
51.99888	9.144198e+10
52.99725	1.263168e+11
53.99777	1.622749e+11
54.99901	1.683507e+11
56.01474	2.086052e+11
56.99783	2.492476e+11
57.99976	2.905628e+11
58.99805	3.26883e+11
59.99778	3.600674e+11
61.0004	3.745877e+11
61.99793	4.081734e+11
62.99834	4.355528e+11
63.99874	4.498419e+11
65.00059	4.4839e+11
65.99879	4.368244e+11
66.99987	4.170577e+11
68.00022	4.400156e+11
68.99837	4.215237e+11
69.99942	3.977174e+11
70.999	3.601027e+11
72.00002	3.226442e+11
72.99956	2.8245e+11
73.99982	2.506351e+11
75.00079	2.240749e+11
75.99811	2.01212e+11
76.98745	2.046043e+11
77.99924	1.97137e+11
78.9987	1.675591e+11
79.99886	1.727006e+11
80.99972	1.669453e+11
81.99985	1.587673e+11
82.99995	1.546414e+11
84.00005	1.525627e+11
85.00012	1.535179e+11
85.998	1.527143e+11
86.99876	1.566022e+11
87.99879	1.524779e+11
88.99661	1.473007e+11
89.99804	1.463195e+11
90.99945	1.472657e+11
92.01968	1.47967e+11
92.99787	1.482806e+11
93.99922	1.486222e+11
94.99983	1.506867e+11
95.99825	1.581554e+11
96.99882	1.634731e+11
97.99937	1.685295e+11
98.99989	1.679456e+11
100.0004	1.687491e+11
100.9987	1.731634e+11
101.9992	1.737734e+11
102.9996	1.77027e+11
103.9986	1.796781e+11
104.9997	1.745299e+11
105.9979	1.769546e+11
106.999	1.788727e+11
107.9986	1.836645e+11
108.9975	1.897904e+11
109.9999	1.922109e+11
111.0038	1.896043e+11
111.9997	1.947449e+11
113.0006	2.06702e+11
113.9986	2.20232e+11
114.9988	2.345724e+11
115.9997	2.464323e+11
116.9998	2.607167e+11
117.9999	2.760852e+11
119.0086	2.714619e+11
120	2.644397e+11
120.9993	2.502609e+11
121.9993	2.453273e+11
122.9906	2.393814e+11
123.9999	2.425909e+11
124.9998	2.489103e+11
125.9983	2.358411e+11
126.9996	2.506592e+11
127.9987	2.700385e+11
128.9999	2.90835e+11
129.9997	3.075811e+11
130.9995	3.267501e+11
132.0006	3.230325e+11
132.9982	3.461415e+11
133.9993	3.680419e+11
134.9996	3.885328e+11
136.0014	3.978131e+11
137.0003	3.977288e+11
137.9998	4.314159e+11
138.9986	4.436055e+11
139.9996	4.452531e+11
140.9997	4.593979e+11
142.0013	4.607448e+11
142.9986	4.789201e+11
143.998	4.881054e+11
144.998	4.916598e+11
145.9959	4.939848e+11
146.9988	5.177779e+11
147.9988	5.229828e+11
148.9994	5.181656e+11
149.9986	5.239519e+11
151.0007	5.358613e+11
151.9991	5.22373e+11
152.9989	5.086461e+11
153.9994	5.106511e+11
154.9984	5.046105e+11
155.9988	5.091675e+11
157.0065	4.922717e+11
157.9996	4.88003e+11
159.0007	4.938965e+11
159.9981	4.999743e+11
160.9998	4.865853e+11
161.9993	4.799228e+11
163.0003	4.870394e+11
164.0004	4.963773e+11
164.9998	5.04486e+11
166.0007	5.046256e+11
166.9993	4.924577e+11
168	4.862839e+11
168.9978	4.922779e+11
169.9992	5.015493e+11
171.0295	5.10889e+11
172.0005	5.051999e+11
172.9989	4.845714e+11
173.9994	4.705725e+11
174.9985	4.695753e+11
176.0004	4.735646e+11
